Intensity(µW/cm2/nm),Mac,,,,,,iOS,,,,,,,,
Wavelength,Full Brightness White Screen,Minimum Brightness White Screen,Full Brightness (1200K),Minimum Brightness (1200K),"Black, max brightness","Black, min brightness",White,White Medium,White Darkest,Black: Bright,Black: Medium,"Black, Blackest",Red,Red (Med),Red (Dark)
460.36,0.69,0.04,0.03,0.02,0.03,0.02,1.36,0.06,0.05,0.05,0.04,0.05,0.18,0.05,0.05
460.56,0.65,0.01,0.01,0,0,0.01,1.27,0.03,0.02,0.02,0.01,0.01,0.14,0.01,0.01
460.76,0.64,0.02,0.02,0.01,0.01,0.01,1.28,0.05,0.02,0.02,0.02,0.02,0.16,0.02,0.02
460.97,0.64,0.03,0.03,0.02,0.02,0.02,1.25,0.05,0.02,0.03,0.02,0.02,0.15,0.02,0.02
461.17,0.61,0.02,0.02,0.01,0.02,0.02,1.2,0.04,0.02,0.02,0.02,0.02,0.15,0.03,0.02
461.37,0.61,0.02,0.02,0.01,0.01,0.01,1.2,0.04,0.02,0.02,0.02,0.01,0.14,0.02,0.02
461.57,0.61,0.01,0.01,0,0,0,1.22,0.02,0.01,0.01,0,0,0.14,0,0
461.77,0.64,0.04,0.04,0.03,0.03,0.03,1.24,0.06,0.04,0.05,0.04,0.04,0.17,0.04,0.04
461.97,0.58,0.03,0.03,0.02,0.02,0.02,1.15,0.05,0.04,0.04,0.03,0.04,0.15,0.04,0.03
462.18,0.56,0.01,0.01,0.01,0,0,1.12,0.03,0.02,0.02,0.01,0.02,0.14,0.02,0.02
462.38,0.56,0.01,0.01,0,0,0,1.11,0.03,0.01,0.02,0.01,0.01,0.13,0.01,0.02
462.58,0.58,0.04,0.03,0.03,0.03,0.02,1.11,0.05,0.03,0.04,0.04,0.03,0.16,0.04,0.03
462.78,0.53,0.03,0.02,0.02,0.02,0.02,1.04,0.02,0.01,0.01,0,0,0.12,0.01,0.01
462.98,0.54,0.01,0.01,0,0,0,1.06,0.04,0.02,0.02,0.02,0.02,0.13,0.02,0.02
463.19,0.53,0.01,0.01,0,0.01,0,1.04,0.04,0.03,0.02,0.03,0.02,0.14,0.02,0.03
463.39,0.55,0.04,0.04,0.03,0.03,0.03,1.07,0.06,0.04,0.06,0.04,0.04,0.16,0.05,0.05
463.59,0.52,0.03,0.04,0.03,0.03,0.03,1,0.06,0.04,0.04,0.03,0.04,0.15,0.04,0.04
463.79,0.5,0.01,0.01,0.01,0.01,0.01,1,0.04,0.02,0.03,0.02,0.02,0.14,0.03,0.02
463.99,0.5,0.01,0.01,0,0,0,1,0.03,0.02,0.03,0.02,0.02,0.13,0.02,0.02
464.19,0.49,0.02,0.03,0.02,0.02,0.02,0.97,0.04,0.03,0.03,0.02,0.03,0.14,0.03,0.02
464.4,0.49,0.03,0.03,0.02,0.02,0.02,0.98,0.05,0.04,0.04,0.04,0.04,0.15,0.04,0.05
464.6,0.47,0.01,0.01,0,0.01,0.01,0.93,0.03,0.01,0.02,0.01,0.01,0.12,0.01,0.01
464.8,0.48,0.02,0.02,0.01,0.01,0.01,0.95,0.04,0.03,0.03,0.03,0.03,0.14,0.03,0.03
465,0.46,0.03,0.03,0.03,0.03,0.02,0.93,0.05,0.03,0.04,0.04,0.04,0.14,0.04,0.04
465.2,0.48,0.03,0.03,0.02,0.02,0.02,0.92,0.05,0.03,0.04,0.04,0.04,0.14,0.04,0.04
465.4,0.44,0.01,0.01,0,0,0,0.87,0.02,0.01,0.01,0,0,0.1,0,0
465.61,0.45,0.01,0.02,0.01,0.01,0.01,0.89,0.04,0.02,0.03,0.03,0.03,0.11,0.02,0.03
465.81,0.44,0.02,0.02,0.01,0.01,0.01,0.84,0.03,0.03,0.02,0.02,0.02,0.12,0.02,0.02
466.01,0.45,0.04,0.03,0.03,0.03,0.03,0.88,0.05,0.03,0.03,0.03,0.03,0.13,0.03,0.03
466.21,0.43,0.02,0.02,0.01,0.02,0.01,0.83,0.04,0.03,0.03,0.03,0.03,0.13,0.03,0.03
466.41,0.43,0.01,0.01,0,0,0,0.84,0.03,0.01,0.02,0.02,0.02,0.12,0.01,0.01
466.61,0.43,0.03,0.03,0.02,0.02,0.02,0.82,0.04,0.02,0.02,0.02,0.03,0.12,0.02,0.02
466.82,0.43,0.03,0.03,0.02,0.02,0.02,0.85,0.06,0.04,0.04,0.04,0.04,0.14,0.04,0.04
467.02,0.41,0.01,0,0,0,0,0.8,0.02,0.01,0.02,0.01,0.01,0.11,0.01,0.01
467.22,0.39,0.01,0.01,0,0,0,0.78,0.03,0.02,0.02,0.01,0.02,0.1,0.01,0.02
467.42,0.41,0.03,0.03,0.02,0.02,0.02,0.79,0.05,0.03,0.03,0.03,0.03,0.13,0.03,0.03
467.62,0.4,0.03,0.03,0.02,0.02,0.02,0.79,0.06,0.05,0.05,0.05,0.05,0.14,0.05,0.05
467.82,0.38,0.01,0.01,0.01,0,0,0.77,0.03,0.01,0.02,0.01,0.01,0.11,0.01,0.01
468.03,0.37,0.01,0.01,0.01,0.01,0.01,0.73,0.03,0.02,0.03,0.02,0.02,0.12,0.02,0.02
468.23,0.4,0.02,0.02,0.02,0.02,0.02,0.79,0.06,0.05,0.05,0.04,0.04,0.14,0.05,0.04
468.43,0.38,0.02,0.02,0.02,0.02,0.02,0.74,0.03,0.03,0.03,0.03,0.02,0.12,0.03,0.03
468.63,0.37,0.01,0.01,0,0,0,0.73,0.03,0.02,0.02,0.02,0.02,0.11,0.02,0.02
468.83,0.36,0.01,0.02,0.01,0.01,0.01,0.71,0.04,0.03,0.03,0.03,0.03,0.12,0.03,0.02
469.03,0.37,0.03,0.02,0.02,0.02,0.02,0.7,0.05,0.03,0.03,0.03,0.02,0.12,0.02,0.03
469.23,0.35,0.02,0.02,0.01,0.01,0.02,0.67,0.03,0.02,0.02,0.01,0.02,0.11,0.02,0.02
469.44,0.34,0.01,0.01,0.01,0.01,0.01,0.68,0.03,0.01,0.01,0.01,0.01,0.1,0.02,0.01
469.64,0.32,0,0.01,0,0,0,0.63,0.02,0,0.01,0,0.01,0.09,0,0.01
469.84,0.34,0.03,0.02,0.02,0.02,0.02,0.65,0.03,0.02,0.03,0.02,0.02,0.1,0.02,0.02
470.04,0.34,0.02,0.03,0.02,0.02,0.02,0.64,0.04,0.03,0.03,0.02,0.03,0.11,0.03,0.02
470.24,0.32,0.01,0.01,0,0.01,0,0.63,0.02,0.01,0.02,0.01,0.01,0.09,0.02,0.01
470.44,0.32,0.01,0.02,0.01,0.01,0.01,0.62,0.03,0.03,0.03,0.02,0.03,0.11,0.03,0.02
470.64,0.32,0.02,0.02,0.02,0.02,0.02,0.62,0.03,0.03,0.03,0.02,0.02,0.11,0.03,0.03
470.84,0.32,0.02,0.02,0.01,0.02,0.01,0.59,0.02,0.01,0.01,0.01,0.01,0.09,0.01,0.01
471.05,0.29,0.01,0.01,0,0,0,0.58,0.02,0.01,0.01,0.01,0.01,0.09,0.01,0.01
471.25,0.29,0.01,0.01,0.01,0.01,0.01,0.57,0.03,0.02,0.02,0.02,0.02,0.1,0.02,0.02
471.45,0.3,0.02,0.03,0.02,0.02,0.02,0.56,0.03,0.03,0.03,0.02,0.03,0.1,0.03,0.03
471.65,0.31,0.03,0.03,0.03,0.03,0.03,0.59,0.06,0.05,0.05,0.05,0.06,0.13,0.06,0.05
471.85,0.27,0.01,0.01,0,0,0,0.54,0.02,0.02,0.02,0.02,0.01,0.09,0.02,0.02
472.05,0.28,0.01,0.01,0.01,0.01,0.01,0.55,0.03,0.03,0.03,0.02,0.02,0.1,0.01,0.02
472.25,0.28,0.02,0.02,0.01,0.01,0.01,0.55,0.02,0.01,0.01,0.01,0.01,0.09,0.01,0.01
472.46,0.29,0.03,0.02,0.02,0.02,0.02,0.54,0.04,0.03,0.03,0.03,0.03,0.1,0.03,0.03
472.66,0.27,0.01,0.01,0,0,0,0.52,0.02,0.01,0.01,0.01,0.01,0.09,0.02,0.01
472.86,0.26,0.01,0.01,0.01,0.01,0.01,0.51,0.03,0.02,0.03,0.02,0.02,0.1,0.03,0.02
473.06,0.27,0.02,0.02,0.02,0.02,0.02,0.5,0.03,0.02,0.02,0.02,0.02,0.09,0.02,0.03
473.26,0.25,0.02,0.02,0.02,0.02,0.01,0.5,0.04,0.03,0.03,0.03,0.03,0.1,0.03,0.03
473.46,0.25,0.01,0.01,0,0,0,0.49,0.02,0.01,0.01,0.01,0.01,0.08,0,0.01
473.66,0.24,0.01,0.01,0,0,0,0.47,0.02,0.01,0.01,0.01,0.01,0.08,0.01,0.01
473.86,0.26,0.03,0.03,0.02,0.02,0.02,0.49,0.04,0.03,0.03,0.03,0.03,0.1,0.03,0.03
474.06,0.24,0.02,0.02,0.01,0.02,0.01,0.47,0.04,0.03,0.03,0.03,0.03,0.1,0.03,0.03
474.27,0.23,0,0.01,0,0,0,0.45,0.02,0.02,0.01,0.01,0.01,0.09,0.01,0.01
474.47,0.23,0.01,0.01,0,0,0,0.44,0.03,0.02,0.02,0.02,0.02,0.08,0.02,0.02
474.67,0.24,0.02,0.02,0.01,0.01,0.01,0.47,0.04,0.03,0.04,0.03,0.03,0.1,0.03,0.03
474.87,0.24,0.03,0.03,0.02,0.02,0.02,0.45,0.04,0.04,0.04,0.04,0.03,0.11,0.03,0.04
475.07,0.22,0.01,0.01,0.01,0.01,0.01,0.43,0.02,0.01,0.02,0.02,0.01,0.09,0.01,0.02
475.27,0.22,0,0.01,0,0,0,0.43,0.02,0.01,0.01,0.01,0.01,0.08,0.01,0.01
475.47,0.23,0.02,0.02,0.02,0.02,0.02,0.45,0.05,0.05,0.05,0.04,0.04,0.11,0.05,0.05
475.67,0.22,0.02,0.02,0.02,0.02,0.02,0.43,0.03,0.03,0.03,0.03,0.02,0.09,0.03,0.03
475.87,0.21,0.01,0.01,0.01,0.01,0,0.42,0.02,0.02,0.02,0.02,0.02,0.09,0.02,0.02
476.08,0.21,0.01,0.01,0,0,0,0.42,0.02,0.02,0.02,0.02,0.01,0.09,0.02,0.02
476.28,0.22,0.01,0.02,0.01,0.01,0.01,0.41,0.03,0.02,0.02,0.02,0.01,0.09,0.02,0.02
476.48,0.21,0.02,0.02,0.01,0.01,0.01,0.4,0.01,0.01,0.01,0.01,0,0.08,0.01,0.01
476.68,0.21,0.01,0.01,0.01,0.01,0.01,0.41,0.03,0.02,0.02,0.02,0.02,0.09,0.02,0.02
476.88,0.2,0.01,0.01,0.01,0.01,0.01,0.39,0.02,0.01,0.01,0.01,0.01,0.08,0.01,0.01
477.08,0.21,0.02,0.02,0.01,0.02,0.02,0.39,0.03,0.03,0.02,0.03,0.03,0.09,0.03,0.03
477.28,0.21,0.02,0.03,0.02,0.02,0.02,0.41,0.05,0.04,0.04,0.04,0.04,0.11,0.04,0.04
477.48,0.19,0.01,0.01,0,0,0,0.38,0.03,0.02,0.02,0.01,0.02,0.08,0.02,0.02
477.68,0.2,0.01,0.01,0,0.01,0.01,0.39,0.02,0.02,0.02,0.02,0.02,0.09,0.02,0.02
477.88,0.2,0.02,0.02,0.02,0.02,0.02,0.37,0.02,0.01,0.01,0.01,0.01,0.08,0.01,0.01
478.09,0.19,0.02,0.02,0.01,0.01,0.02,0.38,0.03,0.03,0.03,0.02,0.03,0.09,0.02,0.03
478.29,0.18,0,0.01,0,0,0,0.37,0.02,0.01,0.01,0.01,0.01,0.08,0.01,0.01
478.49,0.18,0,0.01,0,0,0,0.37,0.02,0.02,0.02,0.01,0.01,0.08,0.01,0.02
478.69,0.19,0.01,0.01,0.01,0.01,0.01,0.36,0.02,0.01,0.01,0.01,0.01,0.07,0.01,0.01
478.89,0.2,0.02,0.02,0.02,0.02,0.02,0.37,0.03,0.02,0.02,0.02,0.03,0.09,0.02,0.02
479.09,0.19,0.01,0.01,0.01,0.01,0.01,0.37,0.02,0.02,0.02,0.02,0.02,0.08,0.02,0.02
479.29,0.17,0,0,0,0,0,0.34,0.01,0.01,0.01,0,0.01,0.07,0,0.01
479.49,0.18,0.01,0.02,0.01,0.01,0.01,0.35,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01
479.69,0.18,0.01,0.02,0.01,0.01,0.01,0.35,0.04,0.02,0.03,0.03,0.02,0.09,0.03,0.02
479.89,0.17,0.01,0.01,0,0,0,0.34,0.02,0.02,0.02,0.02,0.02,0.09,0.02,0.02
480.09,0.17,0,0.01,0,0,0,0.33,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01
480.29,0.18,0.02,0.02,0.01,0.01,0.01,0.34,0.03,0.03,0.02,0.03,0.03,0.09,0.02,0.02
480.49,0.18,0.02,0.02,0.01,0.01,0.01,0.36,0.03,0.03,0.03,0.03,0.03,0.1,0.03,0.03
480.7,0.17,0.01,0.01,0,0.01,0.01,0.32,0.02,0.01,0.01,0.01,0.01,0.08,0.02,0.01
480.9,0.17,0,0.01,0,0,0,0.33,0.02,0.02,0.01,0.01,0.01,0.08,0.01,0.02
481.1,0.18,0.02,0.02,0.02,0.02,0.02,0.32,0.03,0.02,0.02,0.02,0.02,0.08,0.02,0.02
481.3,0.18,0.02,0.02,0.01,0.01,0.01,0.34,0.03,0.03,0.03,0.03,0.02,0.09,0.03,0.02
481.5,0.16,0.01,0.01,0,0,0,0.32,0.02,0.01,0.02,0.01,0.01,0.08,0.02,0.01
481.7,0.16,0,0.01,0,0,0,0.31,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01
481.9,0.18,0.02,0.02,0.01,0.01,0.01,0.32,0.02,0.02,0.02,0.02,0.02,0.08,0.01,0.02
482.1,0.18,0.02,0.02,0.01,0.01,0.01,0.34,0.03,0.02,0.02,0.03,0.03,0.09,0.02,0.02
482.3,0.16,0,0,0,0,0,0.31,0.02,0.01,0.01,0.01,0.01,0.07,0.01,0.01
482.5,0.16,0.01,0.01,0,0,0,0.31,0.02,0.01,0.02,0.02,0.01,0.07,0.01,0.01
482.7,0.17,0.01,0.02,0.01,0.01,0.01,0.31,0.02,0.02,0.02,0.02,0.02,0.09,0.02,0.02
482.9,0.17,0.02,0.02,0.02,0.02,0.02,0.3,0.03,0.02,0.02,0.02,0.02,0.09,0.02,0.02
483.1,0.17,0.02,0.02,0.02,0.02,0.02,0.32,0.03,0.03,0.03,0.03,0.03,0.09,0.03,0.03
483.3,0.16,0.01,0.01,0.01,0.01,0.01,0.31,0.02,0.01,0.01,0.02,0.02,0.08,0.01,0.01
483.5,0.16,0.01,0.01,0.01,0.01,0.01,0.3,0.02,0.02,0.02,0.01,0.02,0.08,0.01,0.01
483.71,0.16,0.02,0.02,0.01,0.01,0.01,0.3,0.02,0.02,0.02,0.02,0.02,0.08,0.02,0.02
483.91,0.15,0,0,0,0,0,0.29,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01
484.11,0.15,0,0.01,0,0,0,0.29,0.01,0.01,0.01,0.01,0.01,0.08,0.01,0.01
484.31,0.16,0.02,0.02,0.01,0.01,0.02,0.3,0.03,0.03,0.02,0.02,0.03,0.09,0.03,0.02
484.51,0.16,0.01,0.01,0.01,0.01,0.01,0.3,0.02,0.02,0.02,0.02,0.02,0.08,0.02,0.02
484.71,0.15,0.01,0.01,0,0,0,0.28,0.01,0.01,0.01,0.01,0,0.07,0.01,0.01
484.91,0.15,0,0.01,0,0,0,0.29,0.02,0.01,0.02,0.01,0.01,0.08,0.01,0.01
485.11,0.15,0.01,0.01,0.01,0.01,0.01,0.29,0.02,0.02,0.01,0.01,0.01,0.08,0.02,0.01
485.31,0.15,0.01,0.02,0.01,0.01,0.01,0.29,0.02,0.02,0.02,0.02,0.02,0.08,0.02,0.02
485.51,0.15,0.01,0.01,0.01,0.01,0.01,0.29,0.02,0.01,0.02,0.01,0.02,0.08,0.02,0.02
485.71,0.14,0,0.01,0,0,0,0.28,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01
485.91,0.15,0.02,0.02,0.01,0.01,0.01,0.3,0.03,0.03,0.03,0.03,0.03,0.09,0.03,0.03
486.11,0.15,0.01,0.01,0.01,0.01,0.01,0.3,0.02,0.02,0.02,0.01,0.02,0.07,0.02,0.02
486.31,0.14,0.01,0.01,0,0,0,0.28,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01
486.51,0.15,0.01,0.01,0,0,0,0.28,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01
486.71,0.15,0.01,0.01,0.01,0.01,0.01,0.29,0.02,0.02,0.02,0.01,0.01,0.08,0.02,0.01
486.91,0.15,0.02,0.02,0.01,0.01,0.01,0.29,0.02,0.02,0.02,0.02,0.02,0.08,0.02,0.02
487.11,0.14,0,0.01,0,0,0,0.28,0.01,0,0.01,0,0,0.07,0.01,0.01
487.31,0.14,0,0.01,0,0,0,0.27,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01
487.51,0.15,0.01,0.01,0.01,0.01,0.01,0.28,0.02,0.02,0.02,0.02,0.02,0.08,0.02,0.02
487.71,0.15,0.01,0.02,0.01,0.01,0.01,0.28,0.02,0.02,0.02,0.01,0.02,0.08,0.02,0.02
487.91,0.14,0.01,0.01,0.01,0.01,0.01,0.28,0.02,0.02,0.02,0.02,0.02,0.09,0.02,0.02
488.11,0.14,0,0.01,0,0,0,0.28,0.02,0.01,0.01,0.01,0.01,0.08,0.01,0.01
488.31,0.14,0.01,0.01,0.01,0.01,0.01,0.28,0.01,0.01,0.01,0.01,0.01,0.08,0.01,0.01
488.51,0.15,0.01,0.02,0.01,0.01,0.01,0.29,0.03,0.03,0.03,0.03,0.03,0.1,0.03,0.03
488.72,0.14,0,0.01,0,0,0,0.27,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01
488.92,0.14,0.01,0.01,0.01,0,0,0.28,0.01,0.02,0.01,0.01,0.01,0.08,0.01,0.01
489.12,0.15,0.01,0.01,0.01,0.01,0.01,0.29,0.02,0.01,0.02,0.01,0.01,0.08,0.01,0.01
489.32,0.14,0.01,0.01,0.01,0.01,0.01,0.3,0.03,0.03,0.03,0.03,0.03,0.09,0.03,0.03
489.52,0.14,0,0.01,0,0,0,0.28,0.02,0.01,0.01,0.01,0.01,0.08,0.01,0.01
489.72,0.14,0,0,0,0,0,0.27,0.01,0.01,0.01,0,0,0.08,0,0
489.92,0.15,0.02,0.02,0.01,0.01,0.01,0.29,0.03,0.02,0.03,0.03,0.02,0.09,0.02,0.02
490.12,0.15,0.02,0.02,0.01,0.01,0.01,0.29,0.03,0.02,0.02,0.02,0.02,0.09,0.03,0.02
490.32,0.14,0.01,0.01,0.01,0.01,0.01,0.28,0.02,0.02,0.02,0.02,0.02,0.09,0.02,0.02
490.52,0.14,0.01,0.01,0,0,0,0.28,0.02,0.01,0.02,0.01,0.01,0.08,0.01,0.01
490.72,0.15,0.01,0.01,0.01,0.01,0.01,0.29,0.02,0.02,0.02,0.02,0.02,0.09,0.01,0.02
490.92,0.15,0.01,0.02,0.01,0.01,0.01,0.28,0.02,0.02,0.02,0.02,0.02,0.09,0.02,0.02
491.12,0.14,0,0.01,0,0,0,0.27,0.01,0,0.01,0.01,0.01,0.08,0.01,0.01
491.32,0.14,0,0.01,0,0,0,0.29,0.02,0.01,0.01,0.01,0.01,0.08,0.01,0.01
491.52,0.14,0.01,0.01,0.01,0.01,0.01,0.29,0.01,0.01,0.01,0.01,0.01,0.08,0.01,0.01
491.72,0.15,0.01,0.01,0.01,0.01,0.01,0.29,0.02,0.01,0.01,0.01,0.01,0.09,0.01,0.01
491.92,0.14,0,0.01,0,0,0,0.29,0.01,0.01,0.01,0.01,0,0.08,0.01,0.01
492.12,0.15,0,0.01,0,0,0,0.29,0.01,0.01,0.01,0.01,0.01,0.09,0.01,0.01
492.32,0.15,0.01,0.01,0.01,0.01,0.01,0.31,0.03,0.03,0.03,0.03,0.03,0.1,0.03,0.03
492.52,0.15,0.01,0.02,0.01,0.01,0.01,0.29,0.02,0.01,0.01,0.01,0.01,0.09,0.01,0.01
492.72,0.15,0.01,0.01,0,0,0,0.29,0.01,0.01,0.02,0.01,0.01,0.09,0.01,0.01
492.92,0.15,0,0.01,0,0,0,0.29,0.02,0.01,0.01,0.01,0.01,0.09,0.01,0.01
493.12,0.16,0.01,0.01,0.01,0.01,0.01,0.3,0.02,0.01,0.01,0.01,0.01,0.09,0.01,0.01
493.32,0.16,0.01,0.02,0.01,0.01,0.01,0.3,0.02,0.01,0.01,0.01,0.01,0.09,0.01,0.01
493.52,0.15,0.01,0.01,0.01,0.01,0.01,0.31,0.02,0.02,0.02,0.01,0.01,0.1,0.02,0.02
493.72,0.15,0,0.01,0,0,0,0.3,0.01,0.01,0.01,0,0.01,0.09,0.01,0.01
493.92,0.16,0.01,0.01,0.01,0.01,0.01,0.3,0.01,0.01,0.01,0.01,0.01,0.09,0.01,0.01
494.12,0.16,0.01,0.02,0.01,0.01,0.01,0.31,0.02,0.01,0.02,0.01,0.02,0.1,0.02,0.01
494.32,0.16,0.01,0.01,0,0,0,0.31,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01
494.52,0.16,0,0.01,0,0,0,0.31,0.01,0.01,0.01,0.01,0.01,0.09,0.01,0.01
494.72,0.17,0.01,0.02,0.01,0.01,0.01,0.31,0.02,0.02,0.02,0.02,0.02,0.1,0.02,0.02
494.92,0.17,0.01,0.01,0.01,0.01,0.01,0.32,0.02,0.01,0.02,0.01,0.02,0.1,0.02,0.02
495.12,0.17,0.01,0.01,0,0.01,0,0.33,0.02,0.01,0.01,0.01,0.01,0.1,0.01,0.02
495.32,0.16,0,0,0,0,0,0.31,0.01,0.01,0.01,0,0,0.09,0,0.01
495.52,0.18,0.01,0.01,0.01,0.01,0.01,0.33,0.02,0.01,0.02,0.01,0.01,0.1,0.02,0.01
495.72,0.17,0.01,0.01,0.01,0.01,0.01,0.32,0.01,0,0,0,0,0.1,0,0
495.92,0.17,0,0.01,0,0,0,0.34,0.02,0.01,0.01,0.01,0.01,0.11,0.01,0.01
496.12,0.17,0.01,0.01,0,0,0,0.33,0.02,0.01,0.02,0.01,0.01,0.11,0.01,0.01
496.32,0.18,0.01,0.02,0.01,0.01,0.01,0.34,0.02,0.02,0.02,0.02,0.02,0.11,0.02,0.02
496.52,0.18,0.01,0.01,0.01,0.01,0.01,0.35,0.03,0.02,0.02,0.02,0.02,0.12,0.02,0.02
496.71,0.18,0,0.01,0,0,0,0.34,0.01,0.01,0.01,0.01,0.01,0.11,0.01,0.01
496.91,0.18,0,0.01,0,0,0,0.35,0.02,0.01,0.01,0.01,0.01,0.11,0.01,0.01
497.11,0.18,0.01,0.01,0.01,0.01,0.01,0.35,0.02,0.01,0.01,0.01,0.01,0.11,0.01,0.01
497.31,0.19,0.01,0.02,0.01,0.01,0.01,0.36,0.02,0.02,0.01,0.02,0.02,0.12,0.02,0.02
497.51,0.19,0,0.01,0,0,0,0.36,0.02,0.01,0.01,0.01,0.01,0.12,0.01,0.01
497.71,0.19,0.01,0.01,0,0.01,0,0.36,0.01,0.01,0.01,0.01,0.01,0.12,0.01,0.01
497.91,0.2,0.01,0.02,0.01,0.01,0.01,0.37,0.01,0.01,0.01,0,0.01,0.12,0.01,0.01
498.11,0.21,0.02,0.02,0.02,0.02,0.02,0.38,0.03,0.03,0.03,0.02,0.03,0.13,0.02,0.03
498.31,0.19,0,0.01,0,0,0,0.38,0.01,0.01,0.01,0.01,0.01,0.12,0.01,0
498.51,0.2,0,0.01,0,0,0,0.38,0.02,0.01,0.01,0.01,0.01,0.13,0.01,0.01
498.71,0.2,0.01,0.01,0.01,0.01,0.01,0.4,0.02,0.02,0.02,0.02,0.02,0.13,0.02,0.02
498.91,0.22,0.01,0.02,0.01,0.01,0.01,0.4,0.03,0.02,0.03,0.02,0.02,0.14,0.02,0.02
499.11,0.21,0.01,0.01,0,0.01,0,0.4,0.02,0.01,0.01,0.01,0.01,0.13,0.01,0.01
499.31,0.2,0,0.01,0,0,0,0.38,0.01,0.01,0.01,0.01,0.01,0.12,0.01,0.01
499.51,0.22,0.02,0.02,0.01,0.01,0.01,0.41,0.02,0.02,0.02,0.02,0.01,0.14,0.02,0.02
499.71,0.22,0.01,0.01,0.01,0.01,0.01,0.41,0.02,0.02,0.02,0.02,0.01,0.13,0.02,0.01
499.91,0.21,0,0.01,0,0,0,0.41,0.01,0.01,0.01,0,0,0.13,0,0.01
500.11,0.22,0.01,0.01,0.01,0,0.01,0.42,0.02,0.02,0.02,0.01,0.01,0.14,0.01,0.01
500.31,0.23,0.01,0.02,0.01,0.01,0.01,0.42,0.03,0.02,0.02,0.02,0.02,0.16,0.02,0.02
500.51,0.23,0.01,0.02,0.01,0.01,0.01,0.43,0.02,0.01,0.01,0.01,0.01,0.15,0.02,0.01
500.71,0.23,0.01,0.01,0,0,0,0.43,0.02,0.01,0.01,0.01,0.01,0.15,0.01,0.01
500.91,0.23,0,0,0,0,0,0.43,0.01,0,0,0,0,0.14,0,0
501.11,0.24,0.01,0.02,0.01,0.01,0.01,0.46,0.02,0.02,0.02,0.02,0.02,0.16,0.02,0.02
501.31,0.25,0.01,0.02,0.01,0.01,0.01,0.45,0.03,0.02,0.02,0.02,0.02,0.16,0.02,0.02
501.51,0.24,0.01,0.02,0.01,0.01,0.01,0.45,0.02,0.02,0.02,0.02,0.02,0.15,0.02,0.02
501.7,0.24,0,0.01,0,0,0,0.46,0.01,0.01,0.01,0.01,0.01,0.15,0.01,0.01
501.9,0.25,0.01,0.02,0.01,0.01,0.01,0.45,0.01,0.01,0.01,0.01,0.01,0.15,0.01,0
502.1,0.25,0.01,0.02,0.01,0.01,0.01,0.48,0.03,0.02,0.02,0.02,0.02,0.17,0.02,0.02
502.3,0.25,0.01,0.01,0.01,0.01,0.01,0.48,0.02,0.01,0.01,0.01,0.01,0.16,0.01,0.01
502.5,0.25,0,0.01,0,0,0,0.47,0.01,0,0,0,0,0.16,0.01,0.01
502.7,0.26,0.01,0.02,0.01,0.01,0.01,0.47,0.01,0.01,0.01,0.01,0.01,0.16,0.01,0
502.9,0.26,0.01,0.02,0.01,0.01,0.01,0.49,0.02,0.02,0.02,0.01,0.01,0.17,0.02,0.01
503.1,0.27,0.01,0.02,0.01,0.01,0.01,0.5,0.02,0.02,0.02,0.02,0.01,0.17,0.02,0.01
503.3,0.26,0.01,0.01,0,0,0,0.5,0.02,0.01,0.01,0.01,0.01,0.17,0.01,0.01
503.5,0.28,0.01,0.02,0.01,0.01,0.01,0.51,0.02,0.02,0.02,0.01,0.01,0.19,0.02,0.02
503.7,0.28,0.01,0.02,0.01,0.01,0.01,0.52,0.02,0.01,0.02,0.02,0.01,0.18,0.02,0.02
503.9,0.28,0.01,0.01,0,0,0,0.51,0.01,0.01,0.01,0,0.01,0.17,0.01,0
504.1,0.28,0.01,0.01,0,0,0,0.53,0.02,0.01,0.01,0.01,0.01,0.18,0.01,0.01
504.3,0.29,0.01,0.02,0.01,0.01,0.01,0.53,0.02,0.01,0.02,0.01,0.01,0.19,0.01,0.01
504.5,0.29,0.01,0.02,0.01,0.01,0.01,0.54,0.01,0.01,0.01,0.01,0.01,0.18,0.01,0.01
504.69,0.29,0.01,0.02,0.01,0.01,0.01,0.55,0.02,0.02,0.02,0.01,0.01,0.19,0.02,0.01
504.89,0.29,0,0.01,0,0,0,0.53,0.02,0,0.01,0,0,0.19,0.01,0
505.09,0.3,0.01,0.02,0.01,0.01,0.01,0.56,0.03,0.02,0.02,0.02,0.02,0.2,0.02,0.02
505.29,0.31,0.01,0.02,0.01,0.01,0.01,0.57,0.02,0.01,0.01,0.01,0.02,0.2,0.01,0.01
505.49,0.3,0.01,0.01,0,0,0,0.57,0.02,0.01,0.01,0.01,0.01,0.2,0.01,0.01
505.69,0.31,0.01,0.02,0,0,0,0.58,0.02,0.01,0.01,0.01,0.01,0.2,0.01,0.01
